date,transactions_per_day,budget_utilization,category_count,baseline_cost,material_purchases,experience_ratio,prob_camping,prob_dorm,prob_suite,prob_unpaid,total_num_transports,primary_transport,night_travel_ratio,hours_per_transit,activity_time,is_activity,is_tour,novelty_flag,activity_type
2024-11-14,5.0,0.835625,4.0,53.71,0.0,0.14839192221391176,0.017641743719286847,0.9551355399210181,0.02722271635969505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2024-11-15,2.0,0.368875,2.0,26.53,0.0,0.10098271772280583,0.017641743719286847,0.9551355399210181,0.02722271635969505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16,5.0,0.806,3.0,49.35,0.0,0.0,0.026390737463091143,0.9299878107706488,0.043621451766260096,0.0,1.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2024-11-17,7.0,1.31725,3.0,42.65,0.0,0.0,0.06186900121761668,0.2438698189828169,0.6942611797995664,0.0,2.0,3.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0
2024-11-18,2.0,0.434,2.0,34.72,0.0,0.0,0.06186900121761668,0.2438698189828169,0.6942611797995664,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2024-11-19,3.0,0.607625,3.0,19.84,0.0,0.40814647191935816,0.0874652267000412,0.16331413593834423,0.7492206373616145,0.0,2.0,3.0,0.5714285714285714,7.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,5.0,1.481625,2.0,29.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,8.0,0.82775,5.0,36.199999999999996,0.0,0.11235276351555422,0.01802446397485782,0.9268959842887853,0.05507955173635686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,9.0,1.6055,6.0,38.19,1.0,0.34747742136406107,0.01802446397485782,0.9268959842887853,0.05507955173635686,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0
2024-11-23,7.0,0.812125,6.0,29.01,2.0,0.0,0.01802446397485782,0.9268959842887853,0.05507955173635686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,6.0,0.80975,3.0,54.61,0.0,0.0,0.023078547227197238,0.9496115973393389,0.027309855433463957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,10.0,1.4908750000000002,6.0,44.89,1.0,0.21413599396327657,0.023078547227197238,0.9496115973393389,0.027309855433463957,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,5.0
2024-11-26,9.0,1.13175,4.0,48.6,0.0,0.0,0.021035394630255652,0.9248796055192008,0.05408499985054335,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,4.0,0.529625,3.0,29.97,0.0,0.0,0.021035394630255652,0.9248796055192008,0.05408499985054335,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0
2024-11-28,6.0,1.08175,3.0,40.67,0.0,0.530043910330483,0.021035394630255652,0.9248796055192008,0.05408499985054335,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2024-11-29,6.0,0.529875,3.0,31.61,0.0,0.0,0.03371194772580377,0.9309741943936327,0.035313857880563564,0.0,2.0,3.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0
2024-11-30,11.0,0.5885,5.0,36.66,1.0,0.0,0.028344614002999206,0.9406135545250535,0.031041831471947345,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2024-12-01,6.0,0.843125,3.0,31.0,0.0,0.0,0.04229573153344961,0.9101438300075398,0.04756043845901045,0.0,1.0,3.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2024-12-02,5.0,0.6074999999999999,3.0,31.240000000000002,0.0,0.357201646090535,0.04229573153344961,0.9101438300075398,0.04756043845901045,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2024-12-03,4.0,0.6446250000000001,3.0,33.47,0.0,0.3509792515028117,0.04229573153344961,0.9101438300075398,0.04756043845901045,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2024-12-04,4.0,0.7036250000000001,3.0,38.19,0.0,0.3215491206253331,0.04229573153344961,0.9101438300075398,0.04756043845901045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2024-12-05,6.0,1.5416250000000002,3.0,24.55,0.0,0.14676072326279088,0.0,0.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,7.0,1.12975,5.0,44.39,2.0,0.0,0.020746333667086937,0.9424683702500007,0.03678529608291233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2024-12-07,3.0,2.38675,3.0,17.36,0.0,0.0,0.020746333667086937,0.9424683702500007,0.03678529608291233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,6.0,1.31425,4.0,39.68,0.0,0.0,0.017804789793844686,0.9465888621301729,0.03560634807598228,0.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,9.0,1.1695,5.0,72.36,2.0,0.0,0.017804789793844686,0.9465888621301729,0.03560634807598228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,7.0,0.6199999999999999,4.0,39.18,0.0,0.0,0.017804789793844686,0.9465888621301729,0.03560634807598228,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2024-12-11,5.0,1.1235,3.0,21.07,0.0,0.0,0.03051216568788497,0.9266276765944311,0.04286015771768404,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,5.0,0.5331250000000001,3.0,27.52,2.0,0.0,0.03051216568788497,0.9266276765944311,0.04286015771768404,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2024-12-13,5.0,0.42475000000000007,2.0,33.980000000000004,0.0,0.0,0.03051216568788497,0.9266276765944311,0.04286015771768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,6.0,1.058625,5.0,35.21,1.0,0.0,0.029802901764799224,0.9072636450790982,0.06293345315610256,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,10.0,1.205625,6.0,67.19,1.0,0.0,0.029802901764799224,0.9072636450790982,0.06293345315610256,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2024-12-16,10.0,1.37,5.0,40.910000000000004,2.0,0.02490875912408759,0.029802901764799224,0.9072636450790982,0.06293345315610256,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2024-12-17,9.0,1.035375,5.0,42.18,4.0,0.0,0.029802901764799224,0.9072636450790982,0.06293345315610256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,13.0,2.12175,6.0,17.48,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,2.0,0.225,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,6.0,3.7107,5.0,24.540000000000003,0.0,0.8560379443231735,0.015257796253866562,0.9188402240817317,0.0659019796644018,0.0,3.0,4.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
2025-01-18,4.0,2.8661000000000003,3.0,26.71,0.0,0.9068071595547956,0.015257796253866562,0.9188402240817317,0.0659019796644018,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-01-19,9.0,1.0284,4.0,39.3,0.0,0.14041229093737845,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,1.0,4.0,0.0,2.5,4.0,1.0,0.0,1.0,3.0
2025-01-20,2.0,0.2638,2.0,26.38,0.0,0.0,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
2025-01-21,4.0,0.32159999999999994,2.0,32.16,0.0,0.0,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
2025-01-22,5.0,0.32799999999999996,2.0,32.8,0.0,0.0,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,2.0,0.2559,2.0,25.59,0.0,0.0,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
2025-01-24,4.0,0.3188,2.0,31.88,0.0,0.0,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-01-25,4.0,0.41769999999999996,3.0,35.989999999999995,0.0,0.0,0.03379752418109815,0.14677155384331092,0.8194309219755909,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0
2025-01-26,3.0,0.2734,2.0,27.34,0.0,0.0,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-01-27,4.0,0.7787999999999999,3.0,27.34,0.0,0.6489470980996405,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0
2025-01-28,4.0,1.7808,3.0,26.47,0.0,0.851358939802336,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-01-29,4.0,0.373,2.0,37.3,0.0,0.0,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-01-30,2.0,0.2651,2.0,26.509999999999998,0.0,0.0,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-01-31,4.0,0.3048,2.0,30.48,0.0,0.0,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-02-01,4.0,0.3734,2.0,37.34,0.0,0.0,0.03166992490528285,0.14504580164423134,0.8232842734504858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,3.0,0.2888,2.0,14.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-02-03,4.0,0.1082,1.0,10.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
2025-02-04,3.0,0.16240000000000002,1.0,16.240000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2.0,0.1451,1.0,14.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
2025-02-06,3.0,0.1228,1.0,12.280000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-02-07,3.0,0.21660000000000001,1.0,21.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0
2025-02-08,6.0,0.8664000000000001,4.0,76.53,1.0,0.0,0.028221129015297733,0.9397061435529783,0.03207272743172412,0.0,1.0,4.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2025-02-09,6.0,3.5121999999999995,5.0,30.68,1.0,0.8016627754683675,0.028221129015297733,0.9397061435529783,0.03207272743172412,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-02-10,4.0,0.7181000000000001,3.0,25.6,0.0,0.0,0.05196751837318921,0.334725445997977,0.6133070356288338,0.0,1.0,4.0,0.0,2.5,2.0,1.0,0.0,1.0,3.0
2025-02-11,4.0,0.3066,2.0,30.66,0.0,0.0,0.05196750311798867,0.334725432282267,0.6133070645997444,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-02-12,4.0,0.2004,2.0,12.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0
2025-02-13,4.0,0.4143,2.0,41.43,0.0,0.0,0.05196750311798867,0.334725432282267,0.6133070645997444,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-02-14,4.0,3.2081999999999997,3.0,32.05,0.0,0.9000997444049622,0.05196750311798867,0.334725432282267,0.6133070645997444,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-02-15,4.0,0.5445,3.0,29.17,0.0,0.0,0.06725503742565513,0.8517124909548607,0.08103247161948424,0.0,3.0,4.0,0.3076923076923077,2.1666666666666665,0.0,0.0,0.0,0.0,0.0
2025-02-16,6.0,1.5271666666666666,3.0,28.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,5.0,0.8258333333333334,4.0,29.29,0.0,0.0,0.025144201288503792,0.9542108554820091,0.020644943229487022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,4.0,1.4568333333333332,3.0,25.88,0.0,0.7039240361514701,0.025144201288503792,0.9542108554820091,0.020644943229487022,0.0,2.0,4.0,0.0,1.75,8.0,0.0,1.0,1.0,5.0
2025-02-19,4.0,0.9763333333333334,3.0,21.740000000000002,0.0,0.0,0.023647364525196002,0.9463838542540659,0.029968781220737994,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,6.0,0.7675000000000001,4.0,30.400000000000002,0.0,0.2799131378935939,0.023647364525196002,0.9463838542540659,0.029968781220737994,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0
2025-02-21,6.0,0.6448333333333334,3.0,29.48,0.0,0.2380460067200827,0.023647364525196002,0.9463838542540659,0.029968781220737994,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0
2025-02-22,5.0,1.2463333333333333,3.0,28.73,0.0,0.0,0.030520694461024053,0.9450932015269989,0.024386104011977,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,9.0,1.0005,4.0,43.82,1.0,0.0,0.05069657266074267,0.8932750871117006,0.05602834022755677,0.0,3.0,2.0,0.0,1.1666666666666667,4.0,1.0,0.0,1.0,5.0
2025-02-24,6.0,1.372166666666667,4.0,40.879999999999995,0.0,0.4474675088060245,0.05069657266074267,0.8932750871117006,0.05602834022755677,0.0,2.0,4.0,0.0,0.5,4.0,0.0,1.0,1.0,5.0
2025-02-25,7.0,0.7675000000000001,5.0,31.68,1.0,0.2,0.01423011524193886,0.9416340804076412,0.04413580435042006,0.0,1.0,4.0,0.0,0.5,1.0,1.0,0.0,1.0,2.0
2025-02-26,5.0,0.7246666666666667,3.0,25.060000000000002,0.0,0.4236430542778289,0.01423011524193886,0.9416340804076412,0.04413580435042006,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0
2025-02-27,6.0,1.0595,4.0,47.9,0.0,0.0,0.025523999629896522,0.9394889347909089,0.034987065579194426,0.0,1.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2025-02-28,5.0,0.8258333333333334,3.0,40.71,0.0,0.0,0.13178793878272677,0.666768278921713,0.20144378229556026,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0
2025-03-01,6.0,0.7315714285714285,4.0,36.47,1.0,0.17984768599882836,0.13178793878272677,0.666768278921713,0.20144378229556026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0
2025-03-02,2.0,0.9209999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0
2025-03-03,6.0,1.3342857142857143,4.0,31.69,0.0,0.5916488222698072,0.13178793878272677,0.666768278921713,0.20144378229556026,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0
2025-03-04,8.0,1.1382857142857143,6.0,39.89,2.0,0.09249497991967871,0.052369161833796266,0.913199584766645,0.03443125339955882,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,7.0,0.6937142857142857,3.0,42.29,0.0,0.0,0.052369161833796266,0.913199584766645,0.03443125339955882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,6.0,0.4762857142857143,2.0,33.34,0.0,0.0,0.03056055013788192,0.892742374252719,0.07669707560939913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07,2.0,0.3105714285714286,2.0,3.32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025-03-08,8.0,2.941857142857143,4.0,35.14,0.0,0.03190404506385665,0.020459614423567543,0.9437112336833027,0.035829151893129726,0.0,2.0,4.0,0.9333333333333333,7.5,0.0,0.0,0.0,0.0,0.0
2025-03-09,5.0,0.35214285714285715,3.0,21.84,0.0,0.11399594320486817,0.020459614423567543,0.9437112336833027,0.035829151893129726,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
2025-03-10,6.0,2.2782857142857145,3.0,43.97,0.0,0.724291447203411,0.15666442378905437,0.1951768758612448,0.6481587003497009,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0
2025-03-11,4.0,2.240714285714286,3.0,41.34,0.0,0.7364360854319413,0.15666442378905437,0.1951768758612448,0.6481587003497009,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0
2025-03-12,4.0,2.2417142857142855,4.0,29.380000000000003,1.0,0.7667601325516187,0.15666442378905437,0.1951768758612448,0.6481587003497009,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0
2025-03-13,5.0,1.1085714285714285,3.0,27.07,0.0,0.651159793814433,0.020459614423567543,0.9437112336833027,0.035829151893129726,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
2025-03-14,6.0,2.962,4.0,28.31,0.0,0.11141120864280891,0.127529290818212,0.6799324498159325,0.19253825936585564,0.0,2.0,4.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025-03-15,6.0,0.5387142857142857,4.0,26.5,1.0,0.0,0.127529290818212,0.6799324498159325,0.19253825936585564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16,3.0,1.2807142857142857,3.0,21.79,0.0,0.7569436698271054,0.127529290818212,0.6799324498159325,0.19253825936585564,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0
2025-03-17,6.0,0.48028571428571426,3.0,27.74,0.0,0.0,0.01720050326745126,0.9510563561373974,0.031743140595151424,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025-03-18,6.0,0.5788571428571428,4.0,30.44,0.0,0.18089832181638696,0.008540788083612869,0.9740827391276965,0.017376472788690586,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0
2025-03-19,8.0,0.8574285714285714,4.0,23.98,0.0,0.0,0.25801894128743497,0.6618503521283684,0.08013070658419676,0.0,3.0,3.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
2025-03-19,8.0,0.8574285714285714,4.0,23.98,0.0,0.0,0.5734351291997641,0.2574479110713854,0.16911695972885044,0.0,3.0,3.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
2025-03-20,7.0,0.7792857142857144,4.0,25.84,0.0,0.0,0.017241888107256974,0.9512963281466301,0.03146178374611283,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
2025-03-21,7.0,0.7624285714285713,3.0,27.79,0.0,0.0,0.017241888107256974,0.9512963281466301,0.03146178374611283,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2025-03-22,7.0,0.45428571428571424,3.0,18.28,0.0,0.0,0.11089749362295476,0.6452159057964735,0.24388660058057168,0.0,3.0,2.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
2025-03-23,8.0,0.6141428571428571,3.0,28.549999999999997,0.0,0.33589206792277276,0.11089749362295476,0.6452159057964735,0.24388660058057168,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-03-24,7.0,0.627,3.0,29.45,0.0,0.32900432900432897,0.11089749362295476,0.6452159057964735,0.24388660058057168,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-03-25,8.0,0.6032857142857142,4.0,26.54,0.0,0.34193701160312573,0.11089749362295476,0.6452159057964735,0.24388660058057168,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-03-26,8.0,0.7322857142857142,4.0,25.060000000000002,0.0,0.2817011314865392,0.028536158909470356,0.8943514288460651,0.07711241224446473,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-03-27,6.0,0.5675714285714285,3.0,25.29,0.0,0.36345330984142965,0.028536158909470356,0.8943514288460651,0.07711241224446473,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0
2025-03-28,6.0,0.59,3.0,26.86,0.0,0.349636803874092,0.028536158909470356,0.8943514288460651,0.07711241224446473,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
2025-03-29,8.0,1.4898571428571428,3.0,32.1,0.0,0.6922044299549334,0.028536158909470356,0.8943514288460651,0.07711241224446473,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-03-30,6.0,0.3912857142857143,2.0,27.39,0.0,0.0,0.028536158909470356,0.8943514288460651,0.07711241224446473,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-03-31,8.0,0.808,5.0,30.85,0.0,0.2772277227722772,0.041468317234809426,0.8987820159080003,0.05974966685719024,0.0,1.0,2.0,0.0,2.5,2.0,0.0,1.0,1.0,5.0
2025-04-01,9.0,2.383166666666667,4.0,11.239999999999998,0.0,0.4140149660815441,0.0,0.0,0.0,1.0,2.0,4.0,0.8888888888888888,4.5,4.0,1.0,0.0,1.0,3.0
2025-04-02,7.0,0.653,4.0,14.129999999999999,0.0,0.0,0.051708102247210626,0.8583749658977886,0.0899169318550008,0.0,3.0,3.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0
2025-04-03,11.0,0.7021666666666667,7.0,24.02,1.0,0.20555423688582958,0.028654944062778815,0.9397010407481423,0.031644015189079014,0.0,5.0,2.0,0.0,0.7,3.0,1.0,0.0,1.0,5.0
2025-04-04,4.0,0.6329999999999999,3.0,20.65,0.0,0.4562927856766719,0.028654944062778815,0.9397010407481423,0.031644015189079014,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0
2025-04-05,5.0,0.43200000000000005,2.0,25.92,0.0,0.0,0.028654944062778815,0.9397010407481423,0.031644015189079014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-06,9.0,0.7243333333333334,4.0,36.97,1.0,0.0,0.05142518140176171,0.23223344063257725,0.7163413779656611,0.0,4.0,2.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
2025-04-07,2.0,0.5535,2.0,33.21,0.0,0.0,0.05142518140176171,0.23223344063257725,0.7163413779656611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,4.0,0.5425,2.0,32.55,0.0,0.0,0.0889127404844271,0.3144292461365692,0.5966580133790036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,4.0,0.5535,2.0,33.21,0.0,0.0,0.08020490970286175,0.32570246452922313,0.5940926257679151,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0
2025-04-10,5.0,0.5233333333333333,2.0,31.4,0.0,0.0,0.14120074025766696,0.7587842607252757,0.10001499901705745,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
2025-04-11,10.0,1.0395,4.0,32.120000000000005,0.0,0.0,0.14120074025766696,0.7587842607252757,0.10001499901705745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-12,7.0,0.9406666666666667,4.0,43.59,0.0,0.0,0.14977693640317713,0.22308624370106492,0.6271368198957579,0.0,1.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
2025-04-13,3.0,0.6458333333333334,3.0,37.31,1.0,0.0,0.14977693640317713,0.22308624370106492,0.6271368198957579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,5.0,0.802,3.0,40.9,1.0,0.0,0.014431131643261522,0.9645643441524717,0.02100452420426658,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,8.0,0.7063333333333334,4.0,15.52,1.0,0.340726757904672,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.6521739130434783,7.666666666666667,2.0,0.0,1.0,1.0,5.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,1.0,0.39633333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0
2025-04-23,2.0,0.32933333333333337,2.0,5.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,1.0,0.9473333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,3.0,0.29100000000000004,2.0,10.4,0.0,0.4043528064146621,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.75,2.0,1.0,0.0,1.0,3.0
2025-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
